project,p_freedom_iss,p_respect_iss,p_equity_iss,p_broad_iss,p_power_iss,p_enviro_iss,p_in_all,p_out_a0_1,p_out_a2_3,p_out_a4_8,p_out_a9up,month
hyperledger,0,0,0,0,0,0,.3595505617977528,.5,.2222222222222222,.0740740740740741,.0217391304347826,2018m4
hyperledger,0,0,0,0,0,0,.2611111111111111,.5106382978723404,0,.03125,.0188679245283019,2018m5
hyperledger,0,0,0,0,0,0,.3618090452261307,.5972222222222222,.12,.0645161290322581,.0754716981132075,2018m6
hyperledger,.0024509803921569,0,0,0,0,0,.3,.4035087719298245,.1071428571428571,.0416666666666667,0,2018m7
hyperledger,0,0,0,.0022831050228311,0,0,.3157894736842105,.6388888888888888,.3125,.1081081081081081,0,2018m8
hyperledger,0,0,0,0,0,0,.2826086956521739,.6346153846153846,.1739130434782609,.0344827586206897,0,2018m9
hyperledger,0,0,.0026455026455026,0,0,0,.34375,.4545454545454545,.24,.0285714285714286,0,2018m10
hyperledger,0,0,0,.0028901734104046,0,0,.2116402116402116,.45,.12,0,.0555555555555556,2018m11
hyperledger,0,0,0,0,0,0,.185792349726776,.7058823529411765,.0909090909090909,.0625,.0333333333333333,2018m12
hyperledger,0,0,0,0,0,0,.2888888888888889,.676923076923077,.1,.024390243902439,.0298507462686567,2019m1
hyperledger,0,0,0,0,0,0,.2186046511627907,.6808510638297872,.0769230769230769,.0188679245283019,.0307692307692308,2019m2
hyperledger,.0023640661938534,.0023640661938534,0,0,0,0,.2576419213973799,.5932203389830508,.2592592592592592,.1016949152542373,.0410958904109589,2019m3
hyperledger,0,0,0,0,0,0,.2442396313364055,.5849056603773585,.2222222222222222,.0625,.038961038961039,2019m4
hyperledger,0,.0021052631578947,0,0,0,0,.3051643192488263,.5384615384615384,.1111111111111111,.0227272727272727,.025974025974026,2019m5
hyperledger,0,0,0,0,.0018248175182482,0,.2167487684729064,.5227272727272727,.1,.1081081081081081,.0126582278481013,2019m6
hyperledger,.001531393568147,.001531393568147,0,0,0,0,.2470119521912351,.532258064516129,.1875,.0625,.0537634408602151,2019m7
hyperledger,0,0,.0013661202185792,0,0,0,.2186234817813765,.5555555555555556,.2,.0512820512820513,.0421052631578947,2019m8
hyperledger,0,0,0,0,0,0,.1877729257641921,.5116279069767442,.1290322580645161,.125,.0217391304347826,2019m9
hyperledger,.0018034265103697,.0009017132551849,0,.0009017132551849,0,0,.2092050209205021,.58,.0833333333333333,.024390243902439,.0476190476190476,2019m10
hyperledger,0,.0017361111111111,0,.0034722222222222,0,0,.2519685039370079,.609375,.1379310344827586,.1428571428571428,0,2019m11
hyperledger,0,.0011520737327189,0,0,.0011520737327189,0,.2139917695473251,.3653846153846154,.15,.0930232558139535,.029126213592233,2019m12
hyperledger,0,.0009407337723424,0,.0009407337723424,0,0,.2096774193548387,.5576923076923077,.2727272727272727,.0731707317073171,.0188679245283019,2020m1
hyperledger,0,.000804505229284,0,0,0,0,.2876712328767123,.5476190476190477,.2222222222222222,.0487804878048781,.0344827586206897,2020m2
hyperledger,.0014847809948033,.0133630289532294,.0014847809948033,.0007423904974016,0,0,.2777777777777778,.425,.2333333333333333,.0833333333333333,.0283018867924528,2020m3
hyperledger,0,.0116279069767442,.0007267441860465,.0007267441860465,0,0,.2491467576791809,.5342465753424658,.1904761904761905,.1282051282051282,.0431034482758621,2020m4
hyperledger,0,.0069790628115653,0,0,0,0,.2566666666666667,.6883116883116883,.3611111111111111,.1538461538461539,.0258620689655172,2020m5
hyperledger,0,.0113935144609991,0,0,0,0,.2424242424242424,.546875,.25,.0740740740740741,.0256410256410256,2020m6
hyperledger,.0008896797153025,.0044483985765125,0,0,0,0,.2720848056537102,.6103896103896104,.3548387096774194,.04,.0169491525423729,2020m7
hyperledger,.000968992248062,.0038759689922481,0,0,0,0,.2730496453900709,.5584415584415584,.3793103448275862,.103448275862069,.043859649122807,2020m8
hyperledger,0,.0020387359836901,0,0,0,0,.2222222222222222,.5,.3333333333333333,.0333333333333333,.0272727272727273,2020m9
hyperledger,0,.0107181136120043,0,0,0,0,.2508960573476702,.6,.2413793103448276,.2424242424242424,.0338983050847458,2020m10
hyperledger,0,.0045045045045045,0,0,0,.0011261261261261,.2779783393501805,.5454545454545454,.5333333333333333,.0869565217391304,.0341880341880342,2020m11
hyperledger,0,.0127713920817369,.0025542784163474,0,0,0,.3079710144927536,.5764705882352941,.4,.25,.0185185185185185,2020m12
hyperledger,.0026212319790301,.0104849279161206,0,.0013106159895151,0,0,.1790393013100437,.5853658536585366,.3461538461538461,.3684210526315789,.0260869565217391,2021m1
hyperledger,.0011574074074074,.0069444444444444,0,.0011574074074074,0,0,.252,.5714285714285714,.2142857142857143,.2,.1238938053097345,2021m2
hyperledger,0,.0132916340891321,0,.0007818608287725,0,0,.2394366197183098,.4852941176470588,.4333333333333333,.2903225806451613,.0948275862068965,2021m3
hyperledger,.0011074197120709,.0155038759689922,.0011074197120709,0,0,0,.247148288973384,.6923076923076923,.3636363636363636,.037037037037037,.0526315789473684,2021m4
hyperledger,0,.0165094339622642,0,0,0,0,.2822580645161291,.6142857142857143,.3142857142857143,.1935483870967742,.0412371134020619,2021m5
hyperledger,0,.0132924335378323,0,0,0,0,.2553956834532374,.5211267605633803,.3611111111111111,.1142857142857143,.107843137254902,2021m6
hyperledger,.0010152284263959,.0091370558375635,0,0,0,0,.21484375,.5454545454545454,.2068965517241379,.131578947368421,.0217391304347826,2021m7
hyperledger,0,.011866235167206,.0010787486515642,0,0,0,.2584269662921349,.5507246376811594,.3055555555555556,.1111111111111111,.0303030303030303,2021m8
hyperledger,0,.0090180360721443,0,.0020040080160321,0,0,.2727272727272727,.5333333333333333,.3235294117647059,.1714285714285714,.09,2021m9
hyperledger,0,.0128755364806867,0,0,0,0,.3146853146853147,.6444444444444445,.3714285714285714,.0487804878048781,.0555555555555556,2021m10
hyperledger,0,.01,0,0,0,0,.2635379061371841,.589041095890411,.25,.1818181818181818,.0674157303370786,2021m11
hyperledger,0,.0105140186915888,0,0,0,0,.2832167832167832,.691358024691358,.3055555555555556,.1282051282051282,.107843137254902,2021m12
indieweb,0,0,0,0,0,0,.375,0,0,,0,2016m1
indieweb,0,0,0,0,0,0,0,,0,,0,2016m2
indieweb,0,0,0,0,0,0,.1428571428571428,0,0,0,0,2016m3
indieweb,0,0,0,0,0,0,.3333333333333333,.3333333333333333,0,0,0,2016m4
indieweb,0,0,0,0,0,0,.2222222222222222,0,0,0,0,2016m5
indieweb,0,0,0,0,0,0,.2777777777777778,.6,0,0,0,2016m6
indieweb,0,0,0,0,0,0,.1333333333333333,.5,0,0,0,2016m7
indieweb,0,0,0,0,0,0,.1428571428571428,0,0,0,0,2016m8
indieweb,0,0,0,0,0,0,.1538461538461539,1,0,0,0,2016m9
indieweb,0,0,0,0,0,0,.1818181818181818,.5,0,0,0,2016m10
indieweb,0,0,0,0,0,0,0,,0,.2,0,2016m11
indieweb,0,0,0,0,0,0,.1,0,.6666666666666666,1,0,2016m12
indieweb,0,0,0,0,0,0,.1538461538461539,0,0,0,0,2017m1
indieweb,0,0,0,0,0,0,.1111111111111111,1,,.5,0,2017m2
indieweb,0,0,0,0,0,0,.1428571428571428,0,0,0,0,2017m3
indieweb,0,0,0,0,0,0,.1666666666666667,.5,.5,0,0,2017m4
indieweb,0,0,0,0,0,0,.4,.5,,0,0,2017m5
indieweb,0,0,0,0,0,0,.2272727272727273,.2,0,0,0,2017m6
indieweb,0,0,0,0,0,0,.2083333333333333,.8,.2,.3333333333333333,0,2017m7
indieweb,0,0,0,0,0,0,.0833333333333333,0,0,.5,0,2017m8
indieweb,0,0,0,0,0,0,0,,0,0,0,2017m9
indieweb,0,0,0,0,0,0,.2,1,,0,0,2017m10
indieweb,0,0,0,0,0,0,.1,0,1,0,0,2017m11
indieweb,0,0,0,0,0,0,.2352941176470588,.75,,0,0,2017m12
indieweb,0,0,0,0,0,0,.2666666666666667,.75,0,0,0,2018m1
indieweb,.0666666666666667,0,0,0,0,0,.1818181818181818,0,0,0,0,2018m2
indieweb,0,0,0,.0714285714285714,0,0,.4285714285714285,.6666666666666666,.5,,0,2018m3
indieweb,0,0,0,0,0,0,.0769230769230769,0,0,0,0,2018m4
indieweb,0,0,0,0,0,0,.1538461538461539,.5,0,0,0,2018m5
indieweb,0,0,0,0,0,0,.2142857142857143,1,0,0,0,2018m6
indieweb,.0208333333333333,0,0,.0208333333333333,0,0,.3181818181818182,.7142857142857143,0,0,0,2018m7
indieweb,0,0,0,0,0,0,.125,.3333333333333333,.2857142857142857,0,0,2018m8
indieweb,0,0,0,0,0,0,.2857142857142857,.25,,0,0,2018m9
indieweb,0,0,0,0,0,0,.1,.5,.6666666666666666,0,0,2018m10
indieweb,0,0,0,0,0,0,.2380952380952381,.8,0,0,0,2018m11
indieweb,0,0,0,0,0,0,.15,.3333333333333333,0,.3333333333333333,0,2018m12
indieweb,0,0,0,0,0,0,.2,.5,0,0,0,2019m1
indieweb,0,0,0,0,0,0,.0526315789473684,1,0,0,0,2019m2
indieweb,.027027027027027,0,0,0,0,0,.1764705882352941,.3333333333333333,1,0,0,2019m3
indieweb,0,0,0,0,0,0,.1739130434782609,.75,.3333333333333333,0,0,2019m4
indieweb,0,0,0,0,0,0,.1666666666666667,.6666666666666666,0,0,0,2019m5
indieweb,0,.0666666666666667,0,0,0,0,.0952380952380952,.5,0,.1666666666666667,.0833333333333333,2019m6
indieweb,0,0,0,0,0,0,.1666666666666667,0,0,,0,2019m7
indieweb,0,0,0,0,0,0,.3076923076923077,.5,0,.5,0,2019m8
indieweb,0,0,0,.25,0,0,.1,1,.5,0,0,2019m9
indieweb,0,0,0,0,0,0,.0714285714285714,1,0,0,0,2019m10
indieweb,0,0,0,0,0,0,0,,0,.3333333333333333,.1428571428571428,2019m11
indieweb,0,0,0,0,0,0,.1333333333333333,.5,,.3333333333333333,.1,2019m12
indieweb,0,0,0,0,0,0,.2,.3333333333333333,0,.3333333333333333,0,2020m1
indieweb,0,0,0,0,0,0,.0588235294117647,1,,.4,0,2020m2
indieweb,0,0,0,0,0,0,.3333333333333333,.4,1,0,0,2020m3
indieweb,0,0,0,0,0,0,.0769230769230769,1,.5,0,.1666666666666667,2020m4
indieweb,0,0,0,0,0,0,.1428571428571428,1,.5,0,0,2020m5
indieweb,0,0,0,0,0,0,0,,0,,.3333333333333333,2020m6
indieweb,.0294117647058824,0,0,0,0,0,.25,1,,0,.1,2020m7
indieweb,0,0,0,0,0,0,.125,1,0,0,0,2020m8
indieweb,0,0,0,0,0,0,.1666666666666667,1,1,0,0,2020m9
indieweb,0,0,0,0,0,0,.2142857142857143,.6666666666666666,0,.3333333333333333,0,2020m10
indieweb,0,0,0,0,0,0,.1111111111111111,1,,0,0,2020m11
indieweb,0,0,0,0,0,0,.2857142857142857,.5,,0,0,2020m12
indieweb,0,0,0,.3333333333333333,0,0,.1428571428571428,1,,,0,2021m1
indieweb,0,0,0,0,0,0,.1111111111111111,1,,.5,0,2021m2
indieweb,0,0,0,0,0,0,0,,,1,0,2021m3
indieweb,0,0,0,0,0,0,.375,1,,,0,2021m4
indieweb,0,0,0,0,0,0,.4705882352941176,1,,,0,2021m5
indieweb,0,0,0,0,0,0,0,,,,.25,2021m6
indieweb,.0526315789473684,0,0,0,0,0,0,,,0,0,2021m7
indieweb,0,0,0,0,0,0,.25,0,,0,0,2021m8
indieweb,0,0,0,0,0,0,.0909090909090909,0,1,0,.1666666666666667,2021m9
indieweb,0,0,0,0,0,0,.25,1,,,.1666666666666667,2021m10
indieweb,0,0,0,0,0,0,0,,0,1,0,2021m11
indieweb,0,0,0,0,0,0,.1111111111111111,1,0,0,.1666666666666667,2021m12
internetarchive,0,0,0,0,0,0,1,0,,,,2017m8
internetarchive,0,0,0,0,0,0,0,,,,,2017m9
internetarchive,0,0,0,0,0,0,0,,0,,,2017m10
internetarchive,0,0,0,0,0,0,0,,0,,,2017m11
internetarchive,0,0,0,0,0,0,.5,1,,0,,2017m12
internetarchive,,,,,,,.5,1,,0,,2018m1
internetarchive,,,,,,,0,,,0,,2018m2
internetarchive,,,,,,,0,,,0,,2018m3
internetarchive,0,0,0,0,0,0,0,,,0,,2018m4
internetarchive,0,0,0,0,0,0,.5,0,,,0,2018m5
internetarchive,0,0,0,0,0,0,.6666666666666666,.5,,,0,2018m6
internetarchive,0,0,0,0,0,0,.5,.5,,,0,2018m7
internetarchive,0,0,0,0,0,0,0,,0,,0,2018m8
internetarchive,0,0,0,0,0,0,.3333333333333333,1,,,0,2018m9
internetarchive,0,0,0,0,0,0,0,,0,,0,2018m10
internetarchive,0,0,0,0,0,0,.25,1,0,,0,2018m11
internetarchive,0,0,0,0,0,0,.75,.6666666666666666,,,0,2018m12
internetarchive,0,0,0,0,0,0,.6666666666666666,.5,,,0,2019m1
internetarchive,0,0,0,0,0,0,0,,1,0,0,2019m2
internetarchive,0,0,0,0,0,0,0,,1,0,0,2019m3
internetarchive,0,0,0,0,0,0,0,,0,,0,2019m4
internetarchive,0,0,0,0,0,0,.75,.6666666666666666,,,0,2019m5
internetarchive,.0377358490566038,0,0,0,0,0,.2,1,1,0,0,2019m6
internetarchive,0,0,0,0,0,0,.5,1,,,0,2019m7
internetarchive,0,0,0,0,0,0,.75,.3333333333333333,,,0,2019m8
internetarchive,0,0,0,0,0,0,.6,.6666666666666666,,,0,2019m9
internetarchive,0,0,0,0,0,0,.3333333333333333,1,,0,0,2019m10
internetarchive,0,0,0,0,0,0,.25,1,1,1,0,2019m11
internetarchive,0,0,0,0,0,0,.5,1,,,0,2019m12
internetarchive,0,0,0,0,0,0,0,,,,0,2020m1
internetarchive,0,0,0,0,0,0,.6666666666666666,1,,,0,2020m2
internetarchive,0,0,0,0,0,0,.5,1,,,0,2020m3
internetarchive,0,0,0,0,0,0,.5,1,,,0,2020m8
internetarchive,0,0,0,0,0,0,.6666666666666666,1,,,0,2020m10
internetarchive,0,0,0,0,0,0,.6666666666666666,1,,,0,2021m1
internetarchive,,,,,,,1,1,,,,2021m2
internetarchive,0,0,0,0,0,0,.5,1,,,0,2021m3
internetarchive,0,0,0,0,0,0,0,,,,0,2021m4
internetarchive,,,,,,,0,,,,0,2021m6
internetarchive,0,0,0,0,0,0,.5,1,,,0,2021m9
ipfs,.002724795640327,0,.002724795640327,.002724795640327,0,0,.421875,.6296296296296297,.1363636363636364,0,0,2016m1
ipfs,0,.0030581039755352,0,0,.0030581039755352,0,.448,.4642857142857143,.1764705882352941,.0526315789473684,0,2016m2
ipfs,0,0,0,0,0,0,.3826086956521739,.4772727272727273,.1,.1538461538461539,0,2016m3
ipfs,.00355871886121,.00355871886121,0,.00355871886121,.00355871886121,0,.3383458646616541,.5111111111111111,.3333333333333333,0,0,2016m4
ipfs,0,0,0,0,0,0,.3823529411764706,.4615384615384616,.3157894736842105,.0555555555555556,0,2016m5
ipfs,0,.0033333333333333,0,0,0,0,.4545454545454545,.5166666666666667,.3043478260869565,.1111111111111111,0,2016m6
ipfs,0,0,0,0,.0047619047619048,0,.4634146341463415,.5614035087719298,.3571428571428572,.0588235294117647,0,2016m7
ipfs,0,.0032154340836013,.0032154340836013,0,0,0,.2945736434108527,.5789473684210527,.2,.1304347826086956,0,2016m8
ipfs,.0029411764705882,0,0,0,0,0,.3937007874015748,.54,.391304347826087,.2352941176470588,0,2016m9
ipfs,0,0,0,.0046728971962617,0,0,.3658536585365854,.5333333333333333,.1363636363636364,0,0,2016m10
ipfs,0,0,0,.0031545741324921,0,0,.2975206611570248,.5833333333333334,.2758620689655172,0,0,2016m11
ipfs,.0073260073260073,0,0,.0073260073260073,0,0,.2894736842105263,.5454545454545454,.0666666666666667,.1,.05,2016m12
ipfs,0,.0030487804878049,0,.0060975609756098,0,0,.4100719424460432,.5614035087719298,.2380952380952381,.1818181818181818,.0476190476190476,2017m1
ipfs,.0029239766081871,.0029239766081871,0,0,0,0,.3333333333333333,.5,.2,.08,.08,2017m2
ipfs,.005524861878453,.0027624309392265,0,.0027624309392265,.005524861878453,0,.375,.5294117647058824,.2,.0740740740740741,0,2017m3
ipfs,0,0,0,.0067567567567568,.0067567567567568,0,.3486238532110092,.5526315789473685,.1333333333333333,.0714285714285714,.0416666666666667,2017m4
ipfs,0,0,0,0,0,0,.4084507042253521,.5,.2105263157894737,.1052631578947368,.037037037037037,2017m5
ipfs,0,0,.0042194092827004,0,0,0,.3269230769230769,.7058823529411765,.25,0,0,2017m6
ipfs,.0035460992907801,0,0,0,0,0,.4166666666666667,.6,.1875,.0555555555555556,0,2017m7
ipfs,0,0,.0043103448275862,.0043103448275862,0,0,.4620253164556962,.547945205479452,.1666666666666667,.1578947368421053,0,2017m8
ipfs,.0043103448275862,0,0,0,0,0,.3790849673202614,.6206896551724138,.1666666666666667,.1363636363636364,0,2017m9
ipfs,.0031645569620253,0,0,.0063291139240506,.0031645569620253,0,.4720812182741117,.5698924731182796,.4166666666666667,.0909090909090909,.0285714285714286,2017m10
ipfs,0,.0025641025641026,0,.0025641025641026,0,0,.3584905660377358,.6140350877192983,.4117647058823529,.0869565217391304,0,2017m11
ipfs,0,.0025641025641026,0,.0025641025641026,0,.0025641025641026,.3503184713375796,.5454545454545454,.3181818181818182,.2272727272727273,0,2017m12
ipfs,.0025316455696203,.0025316455696203,.0025316455696203,.0050632911392405,.0025316455696203,0,.4153005464480874,.6710526315789473,.28,.1333333333333333,.0512820512820513,2018m1
ipfs,0,0,0,.0027855153203343,0,0,.4311377245508982,.5972222222222222,.2631578947368421,.0952380952380952,.0555555555555556,2018m2
ipfs,.0075471698113208,.0056603773584906,0,0,.0018867924528302,0,.5043859649122807,.6695652173913044,.2962962962962963,.0666666666666667,.027027027027027,2018m3
ipfs,.0055710306406685,.0027855153203343,0,0,.0027855153203343,0,.4427860696517413,.6179775280898876,.2592592592592592,.1052631578947368,.0263157894736842,2018m4
ipfs,.0049019607843137,0,0,0,0,.0049019607843137,.4256410256410256,.6626506024096386,.2916666666666667,0,.0256410256410256,2018m5
ipfs,.0024096385542169,0,0,0,.0048192771084337,0,.3764044943820224,.6417910447761194,.3,.0454545454545455,.0303030303030303,2018m6
ipfs,.0015552099533437,.0031104199066874,0,0,0,0,.3932038834951456,.6666666666666666,.1666666666666667,.032258064516129,0,2018m7
ipfs,0,.0036764705882353,0,.0018382352941176,0,0,.357487922705314,.6216216216216216,.25,.1212121212121212,.0212765957446809,2018m8
ipfs,.0016051364365971,.0016051364365971,0,.0016051364365971,.0016051364365971,0,.3818181818181818,.5119047619047619,.21875,.0714285714285714,.0851063829787234,2018m9
ipfs,.0046656298600311,0,0,.0031104199066874,.0015552099533437,0,.3288888888888889,.6216216216216216,.1481481481481481,.0555555555555556,.0454545454545455,2018m10
ipfs,.0074487895716946,.0037243947858473,.0018621973929236,.0037243947858473,.0018621973929236,0,.3303571428571428,.6216216216216216,.1764705882352941,.2162162162162162,.0444444444444444,2018m11
ipfs,.0033898305084746,0,0,.0033898305084746,0,0,.2821782178217822,.5614035087719298,.2571428571428571,.1388888888888889,0,2018m12
ipfs,.0032414910858995,.0032414910858995,0,.0016207455429498,0,0,.3666666666666666,.6493506493506493,.1666666666666667,.15,.0222222222222222,2019m1
ipfs,.0017452006980803,0,0,0,0,0,.3584070796460177,.5432098765432098,.36,.1176470588235294,.04,2019m2
ipfs,.0017361111111111,.0017361111111111,0,.0017361111111111,.0017361111111111,0,.3170731707317073,.5692307692307692,.2592592592592592,.08,0,2019m3
ipfs,.0039920159680639,.0019960079840319,0,0,0,0,.3034825870646766,.7213114754098361,.3055555555555556,.0555555555555556,0,2019m4
ipfs,.0037523452157598,.0075046904315197,0,0,.0018761726078799,0,.2782608695652174,.59375,.3333333333333333,.2272727272727273,.140625,2019m5
ipfs,.0064516129032258,.0021505376344086,.0021505376344086,0,0,.0021505376344086,.3765690376569037,.6666666666666666,.1785714285714286,.2352941176470588,.0666666666666667,2019m6
ipfs,0,.0020283975659229,0,.0020283975659229,0,0,.2723004694835681,.6551724137931034,.4230769230769231,.2727272727272727,.0819672131147541,2019m7
ipfs,.0019723865877712,.0039447731755424,.0019723865877712,.0019723865877712,0,0,.2716763005780347,.6595744680851063,.2307692307692308,.1538461538461539,.0535714285714286,2019m8
ipfs,0,0,0,.0022026431718062,.0044052863436123,0,.3121019108280255,.7142857142857143,.4375,.2,.0181818181818182,2019m9
ipfs,0,0,.0024096385542169,0,0,0,.39375,.6984126984126984,.3076923076923077,.125,0,2019m10
ipfs,0,.0027855153203343,.0027855153203343,0,.0027855153203343,0,.2286995515695067,.6274509803921569,.5625,.3333333333333333,.1216216216216216,2019m11
ipfs,0,0,0,0,0,0,.28125,.7777777777777778,.5454545454545454,.3125,.0444444444444444,2019m12
ipfs,0,0,0,0,0,0,.3506493506493507,.5740740740740741,.1363636363636364,.2777777777777778,0,2020m1
ipfs,.0025641025641026,.0051282051282051,.0025641025641026,0,0,0,.356687898089172,.6071428571428571,.4782608695652174,0,.0638297872340425,2020m2
ipfs,.0124223602484472,0,0,0,0,0,.3207547169811321,.5098039215686274,.2666666666666667,.2777777777777778,.0681818181818182,2020m3
ipfs,.0043988269794721,.001466275659824,.001466275659824,.001466275659824,0,0,.3221153846153846,.7611940298507462,.2307692307692308,.1818181818181818,.087719298245614,2020m4
ipfs,.0121703853955375,.0020283975659229,0,0,.0020283975659229,0,.3484848484848485,.5217391304347826,.3703703703703703,.2857142857142857,.0943396226415094,2020m5
ipfs,.0053050397877984,0,0,.0026525198938992,0,0,.345360824742268,.7164179104477612,.2727272727272727,.2352941176470588,.0208333333333333,2020m6
ipfs,.0055865921787709,0,0,.0055865921787709,.0027932960893855,0,.3475935828877005,.7076923076923077,.2857142857142857,.1052631578947368,.103448275862069,2020m7
ipfs,.0092024539877301,0,0,.0030674846625767,0,0,.3765432098765432,.6885245901639344,.3333333333333333,.1176470588235294,.0425531914893617,2020m8
ipfs,.0094936708860759,0,0,0,0,0,.3103448275862069,.7407407407407407,.2857142857142857,.1666666666666667,.0740740740740741,2020m9
ipfs,.0150602409638554,0,0,0,.0030120481927711,.0030120481927711,.3902439024390244,.75,.3125,.1666666666666667,.0888888888888889,2020m10
ipfs,.0300429184549356,0,.0042918454935622,.0085836909871245,.0042918454935622,0,.2551724137931035,.7027027027027027,.3333333333333333,.1818181818181818,.0444444444444444,2020m11
ipfs,.02,0,0,.01,0,0,.2857142857142857,.725,.3333333333333333,.0769230769230769,.0816326530612245,2020m12
ipfs,.0091185410334346,.0030395136778116,0,0,.0030395136778116,0,.4219653179190752,.7397260273972602,.4210526315789473,.2105263157894737,.0681818181818182,2021m1
ipfs,.0036363636363636,0,0,0,.0036363636363636,0,.3898305084745763,.5217391304347826,.5333333333333333,.25,.06,2021m2
ipfs,.0136986301369863,0,0,.0054794520547945,0,0,.3915094339622642,.7710843373493976,.4705882352941176,.3103448275862069,.0925925925925926,2021m3
ipfs,.0067567567567568,0,0,0,.0022522522522523,0,.515695067264574,.808695652173913,.25,.25,.1153846153846154,2021m4
ipfs,.0126182965299685,0,0,0,0,0,.3555555555555556,.75,.2352941176470588,.3333333333333333,.1020408163265306,2021m5
ipfs,.0089820359281437,.0239520958083832,.0029940119760479,0,0,0,.4277777777777778,.7272727272727273,.4736842105263158,.4,.02,2021m6
ipfs,.0053619302949062,.0214477211796247,0,0,0,0,.3575757575757576,.711864406779661,.625,.1818181818181818,.0961538461538462,2021m7
ipfs,.002906976744186,.0058139534883721,0,0,0,0,.3421052631578947,.6730769230769231,.4444444444444444,.1333333333333333,.1428571428571428,2021m8
ipfs,0,.0064724919093851,0,0,.0032362459546926,0,.3892617449664429,.7241379310344828,.5333333333333333,.2,.2142857142857143,2021m9
ipfs,.004149377593361,.029045643153527,0,0,0,0,.4489795918367347,.7272727272727273,.2142857142857143,.375,.103448275862069,2021m10
ipfs,0,.0126050420168067,0,0,0,0,.4242424242424243,.7857142857142857,.5555555555555556,.2857142857142857,.1142857142857143,2021m11
ipfs,.0068493150684932,.0034246575342466,.0034246575342466,0,0,0,.3819444444444444,.7090909090909091,.5,.3333333333333333,.1025641025641026,2021m12
jimpick,0,0,0,0,0,0,1,0,,,,2018m5
jimpick,0,0,0,0,0,0,0,,,,,2018m6
jimpick,0,0,0,0,0,0,.75,1,1,,,2018m10
jimpick,0,0,0,0,0,0,1,1,,,,2019m10
jolocom,0,0,0,0,0,0,0,,0,0,,2016m1
jolocom,0,0,0,0,0,0,.3333333333333333,0,,0,,2016m2
jolocom,0,0,0,0,0,0,.25,0,,0,,2016m3
jolocom,.125,0,0,0,0,0,.3333333333333333,0,0,0,,2016m4
jolocom,.0232558139534884,0,0,0,0,0,.25,0,0,0,,2016m5
jolocom,0,0,0,0,0,0,.2222222222222222,0,0,0,0,2016m6
jolocom,0,0,0,0,0,0,.1111111111111111,0,0,0,0,2016m7
jolocom,0,0,0,0,0,0,.1,0,0,0,0,2016m8
jolocom,.0087719298245614,0,0,0,0,0,.1,0,0,.25,0,2016m9
jolocom,0,0,0,0,0,0,0,,.5,0,0,2016m10
jolocom,0,0,0,0,0,0,0,,0,0,0,2016m11
jolocom,0,0,0,0,0,0,0,,0,0,0,2016m12
jolocom,0,0,0,0,0,0,.2857142857142857,0,,.5,0,2017m1
jolocom,0,0,0,0,0,0,0,,,0,0,2017m2
jolocom,0,0,0,0,0,0,.125,0,0,0,0,2017m3
jolocom,0,0,0,0,0,0,.1,0,0,0,0,2017m4
jolocom,0,0,0,0,0,0,.0769230769230769,1,0,.6666666666666666,.4285714285714285,2017m5
jolocom,0,0,0,0,0,0,.1428571428571428,0,0,0,.3333333333333333,2017m6
jolocom,0,0,0,0,0,0,0,,0,0,0,2017m7
jolocom,0,0,0,0,0,0,0,,0,.6666666666666666,0,2017m8
jolocom,0,0,0,0,0,0,0,,0,0,.5,2017m9
jolocom,0,0,0,0,0,0,.25,0,,0,.5,2017m10
jolocom,0,0,0,0,0,0,0,,,0,0,2017m11
jolocom,0,0,0,0,0,0,0,,0,0,0,2017m12
jolocom,0,0,0,0,0,0,.25,0,0,0,0,2018m1
jolocom,0,0,0,0,0,0,0,,,0,0,2018m2
jolocom,0,0,0,0,0,0,0,,0,0,0,2018m3
jolocom,0,0,0,0,0,0,.2,1,0,0,0,2018m4
jolocom,0,0,0,0,0,0,0,,,0,0,2018m5
jolocom,0,0,0,0,0,0,0,,,0,0,2018m6
jolocom,0,0,0,0,0,0,.4,.5,,0,0,2018m7
jolocom,0,0,0,0,0,0,0,,,0,0,2018m8
jolocom,0,0,0,0,0,0,0,,,0,0,2018m9
jolocom,0,0,0,0,0,0,.2857142857142857,.5,,,0,2018m10
jolocom,0,0,0,0,0,0,.6428571428571429,.6666666666666666,,,.25,2018m11
jolocom,0,0,0,0,0,0,.375,1,1,,.3333333333333333,2018m12
jolocom,0,0,0,0,0,0,.25,1,0,,0,2019m1
jolocom,0,0,0,0,0,0,.2,0,0,,.5,2019m2
jolocom,0,0,0,0,0,0,.2,0,1,0,0,2019m3
jolocom,0,0,0,0,0,0,.3333333333333333,.5,0,0,0,2019m4
jolocom,0,0,0,0,0,0,.2857142857142857,0,0,0,0,2019m5
jolocom,0,0,0,0,0,0,0,,0,0,0,2019m6
jolocom,0,0,0,0,0,0,.1666666666666667,1,0,0,0,2019m7
jolocom,0,0,0,0,0,0,.1428571428571428,1,,0,0,2019m8
jolocom,0,0,0,0,0,0,.1666666666666667,0,,.3333333333333333,0,2019m9
jolocom,0,0,0,0,0,0,.1666666666666667,0,,0,0,2019m10
jolocom,0,0,0,0,0,0,.1428571428571428,1,0,0,0,2019m11
jolocom,0,0,0,0,0,0,.1666666666666667,1,0,.5,0,2019m12
jolocom,0,0,0,0,0,0,.2,0,,0,0,2020m1
jolocom,.04,0,0,0,0,0,.2,1,,0,0,2020m2
